label,weight,height
12246,118.0,63.0
12247,158.0,67.0
12248,251.0,67.0
12249,135.6,64.0
12250,151.2,64.0
12251,184.2,72.0
12252,159.8,68.0
12255,123.6,64.5
12256,120.2,58.0
12258,148.8,64.0
12261,116.6,67.0
12263,175.2,70.0
12270,204.8,70.5
12272,192.2,65.0
12273,157.6,65.0
12274,107.0,56.0
12277,146.8,63.0
12278,145.8,64.0
12279,183.8,64.0
12280,174.6,64.5
12281,182.6,67.0
12283,186.2,62.0
12284,109.4,62.0
12288,64.0,55.0
12291,181.0,65.0
12292,133.5,65.0
12295,153.8,63.0
12296,109.0,61.0
12299,140.5,67.0
12301,86.8,62.0
12302,160.0,68.5
12303,111.0,62.0
12304,115.8,70.0
12312,174.2,65.0
12314,107.5,64.0
12315,146.4,59.0
12317,184.4,60.0
12322,116.2,60.0
12323,111.0,63.0
12326,127.0,66.0
12327,122.5,63.0
12332,130.0,65.0
12334,177.2,62.0
12336,115.6,62.0
12339,160.0,66.0
12343,202.5,67.0
12344,139.4,69.5
12348,111.5,63.0
12350,169.0,66.0
12354,87.5,58.0
12355,119.4,63.0
12356,98.5,59.0
12357,137.4,63.0
12359,206.0,64.0
12360,275.5,70.0
12361,139.6,71.0
12364,149.0,66.5
12366,99.6,62.0
12367,101.5,63.0
12368,104.5,60.0
12369,160.0,64.0
12370,122.0,63.0
12371,128.6,62.0
12372,100.6,60.5
12373,122.0,64.0
12374,111.5,61.0
12375,207.0,65.0
12376,123.6,67.0
12377,109.0,64.0
12379,113.5,60.0
12380,115.4,60.0
12384,101.5,59.0
12385,99.0,61.0
12386,95.6,62.0
12387,99.8,61.0
12389,107.0,61.0
12391,108.0,62.0
12392,149.0,59.5
12395,134.6,63.5
12398,139.2,62.0
12400,151.5,63.0
12402,87.8,59.0
12404,149.4,71.5
12408,125.6,60.5
12409,122.8,60.0
12410,181.5,62.0
12412,152.0,69.5
12413,194.0,62.0
12417,116.0,61.5
12418,188.0,65.0
12419,139.8,63.5
12421,149.5,62.0
12422,138.6,59.0
12423,95.5,63.0
12427,151.2,64.0
12428,159.0,63.5
12435,183.4,68.0
12436,100.0,62.0
12443,139.0,65.0
12446,167.6,66.0
12447,101.0,65.0
12452,127.0,65.0
12453,144.4,66.0
12456,113.8,65.5
12457,99.0,60.5
12459,115.5,64.0
12465,108.6,64.0
12467,175.5,64.0
12472,172.2,64.5
12478,128.2,62.0
12494,152.4,67.0
12505,124.5,62.5
12506,111.5,64.0
12508,109.5,63.0
12509,147.0,69.5
12510,129.4,61.0
12514,141.0,60.5
12515,165.5,66.5
12516,166.5,64.0
12517,215.0,65.0
12519,155.8,62.0
12521,115.5,66.0
12522,97.0,64.0
12525,140.4,64.5
12526,167.5,71.0
12527,120.4,66.5
12528,98.5,59.0
12529,165.0,67.5
12531,109.5,63.0
12532,142.4,68.0
12533,135.6,67.0
12537,92.0,61.0
12538,113.0,63.0
12541,120.5,67.5
12542,108.5,60.0
12544,188.6,67.0
12546,96.4,63.0
12547,129.0,70.0
12550,94.0,61.5
12553,119.6,66.5
12554,103.6,60.5
12556,119.2,62.0
12557,135.0,64.0
12559,214.5,71.5
12560,112.2,64.5
12562,111.0,62.0
12563,119.5,63.0
12566,131.5,68.0
12570,110.0,63.0
12574,121.6,66.0
12576,168.2,64.0
12577,81.0,57.0
12579,132.6,68.0
12581,89.0,62.0
12582,95.2,61.0
12584,101.0,57.0
12585,148.0,63.0
12586,120.2,65.0
12593,121.0,69.5
12595,118.5,69.0
12596,149.5,63.0
12600,93.5,60.5
12601,118.4,67.5
12605,108.6,60.0
12606,133.5,65.0
12608,141.8,65.0
12613,220.5,68.0
12614,89.8,65.0
12615,140.0,61.0
12618,131.0,70.0
12619,158.8,70.0
12620,202.6,68.0
12623,146.0,64.0
12627,104.5,65.5
12629,98.5,61.0
12637,122.8,65.0
12640,150.5,71.0
12646,229.8,66.5
12648,113.2,60.5
12650,202.6,74.0
12657,213.2,72.0
12659,145.2,68.0
12661,123.0,63.0
12667,101.8,60.0
12682,163.2,70.0
12683,149.6,66.0
12688,119.2,68.0
12689,109.5,63.0
12694,156.4,65.0
12695,183.5,62.0
12696,163.8,64.0
12698,97.8,61.0
12699,127.6,66.0
12701,202.2,69.0
12702,148.0,67.0
12703,120.0,67.0
12708,135.6,68.0
12709,112.0,59.0
12710,98.4,63.0
12713,126.6,64.0
12714,94.0,64.0
12715,139.6,67.0
12716,239.0,69.5
12719,156.5,61.0
12721,167.0,68.0
12722,98.0,61.0
12723,131.4,67.0
12724,103.0,61.0
12725,147.6,68.0
12727,97.0,62.0
12728,160.0,73.0
12729,89.4,62.0
12731,110.0,66.0
12734,160.0,71.0
12735,148.4,63.0
12737,149.5,71.5
12738,213.6,69.0
12740,173.6,75.5
12741,158.0,73.0
12742,162.6,63.0
12743,107.4,60.0
12745,215.8,79.0
12746,222.0,66.0
12748,139.6,69.0
12749,159.0,69.0
12751,127.5,63.0
12752,169.2,67.0
12754,153.0,61.5
12755,106.8,65.0
12756,159.8,68.0
12759,97.6,61.5
12761,142.0,70.0
12762,121.0,65.0
12764,105.6,59.0
12775,90.0,55.0
12777,221.2,69.0
12781,107.0,66.0
12782,99.8,62.0
12785,104.0,64.0
12786,121.0,61.0
12788,172.6,70.0
12789,259.0,69.0
12791,216.6,66.0
12792,178.8,67.0
12794,107.2,67.0
12796,102.0,60.0
12797,113.6,61.0
12798,102.5,62.0
12799,110.6,67.0
12801,127.0,64.0
12803,97.4,63.0
12804,114.2,62.0
12805,119.0,61.0
12807,122.6,65.0
12808,127.4,63.0
12810,119.5,66.0
12814,75.5,61.0
12816,204.0,68.0
12819,111.2,64.0
12821,98.5,64.0
12832,176.2,65.0
12833,133.0,62.0
12835,158.0,67.5
12838,85.2,60.0
12839,136.6,70.0
12840,216.5,72.0
12843,158.4,64.0
12846,173.4,66.0
12847,99.5,61.0
12850,92.5,60.0
12851,164.2,61.0
12852,118.0,64.0
12868,146.0,67.0
12873,102.4,66.0
12877,100.0,62.5
12878,177.0,67.5
12881,130.8,61.0
12887,124.0,68.0
12892,126.8,63.0
12894,127.0,59.0
12897,168.8,68.0
12899,135.0,64.0
12901,102.0,62.0
12902,106.0,60.0
12903,111.0,63.0
12906,115.5,63.0
12910,199.2,67.0
12916,110.5,63.0
12919,144.5,66.0
12920,122.8,66.0
12921,162.5,70.0
12925,131.5,67.0
12926,185.0,62.0
12928,129.6,67.0
12929,137.6,67.0
12931,110.4,64.0
12932,147.6,63.5
12933,109.8,64.0
12934,92.0,60.0
12936,175.5,69.5
12937,179.5,68.5
12938,119.0,69.0
12939,138.2,67.0
12940,133.4,62.0
12941,133.5,67.0
12942,162.4,73.0
12943,131.0,65.5
12944,193.4,63.0
12945,132.0,65.0
12947,147.0,66.0
12948,171.5,68.5
12949,114.0,63.0
12950,124.0,62.0
12951,132.2,65.0
12952,188.8,74.0
12953,159.0,75.5
12954,117.0,66.0
12955,87.8,57.0
12956,130.6,59.0
12958,172.2,64.5
12960,152.6,66.0
12961,176.0,72.0
12962,250.2,66.0
12963,131.8,62.0
12964,155.5,66.0
12967,172.8,65.0
12969,168.8,64.0
12970,131.4,69.5
12973,127.5,57.0
12974,140.2,68.0
12975,223.0,70.5
12976,161.0,65.0
12977,148.2,64.0
12978,133.2,71.0
12979,127.0,65.0
12981,188.4,66.0
12983,111.4,66.0
12985,116.5,64.0
12987,134.8,67.0
12988,108.0,61.0
12989,128.0,66.5
12992,148.5,64.0
12994,85.0,59.5
12996,120.4,65.0
12998,111.8,63.5
12999,127.5,68.0
13000,124.5,65.0
13001,219.6,66.0
13002,134.8,69.0
13003,130.8,66.0
13005,121.8,67.0
13006,110.5,64.0
13008,98.2,60.5
13009,121.0,61.0
13010,114.0,65.0
13013,133.6,67.5
13014,119.5,68.0
13016,120.6,62.0
13020,142.4,76.0
13026,160.2,68.0
13028,179.0,64.5
13029,126.0,59.0
13032,180.8,70.0
13034,120.0,63.0
13036,95.0,61.0
13037,112.0,59.0
13046,101.2,65.0
13048,191.0,71.5
13050,134.0,67.0
13054,151.5,72.0
13057,125.0,66.0
13061,154.0,69.0
13063,105.0,64.0
13064,156.5,69.0
13067,129.0,64.0
13068,213.2,70.5
13071,126.2,68.0
13072,141.6,71.0
13073,132.4,62.0
13076,120.0,63.0
13078,118.5,62.5
13079,204.8,75.0
13083,107.2,65.5
13085,178.6,67.5
13088,107.2,64.0
13089,133.0,66.0
13090,169.8,71.0
13091,152.5,69.5
13092,103.5,61.0
13093,141.6,70.5
13094,125.2,64.5
13097,143.0,63.0
13100,124.6,63.5
13101,151.2,69.0
13102,87.2,60.0
13103,122.6,60.0
13105,140.5,64.5
13106,84.2,58.0
13108,125.4,64.0
13110,118.0,57.0
13114,189.0,69.0
13120,103.0,67.0
13123,163.4,66.5
13124,163.2,72.0
13125,170.2,65.0
13129,129.6,62.0
13132,174.0,72.0
13136,129.5,64.0
13137,142.8,64.5
13140,144.5,61.0
13142,108.8,61.0
13147,122.8,64.5
13148,111.8,62.0
13152,161.0,64.0
13153,134.8,66.0
13155,138.0,67.5
13157,111.0,63.0
13158,115.6,63.0
13159,119.6,62.0
13160,112.0,61.5
13162,183.0,64.5
13164,181.0,66.0
13166,140.4,65.5
13167,113.6,65.0
13168,119.2,66.0
13169,109.0,65.0
13170,135.0,68.0
13171,135.5,72.0
13176,129.6,69.0
13177,139.2,65.0
13179,116.0,66.5
13180,109.2,60.0
13181,133.6,69.5
13182,105.6,62.5
13186,146.0,62.5
13190,113.0,64.0
13191,88.5,59.0
13192,96.8,62.5
13195,124.0,66.0
13198,137.4,59.0
13199,152.8,67.0
13200,103.0,64.0
13201,127.0,62.0
13205,83.0,61.5
13206,163.0,66.0
13207,127.6,66.0
13209,161.2,71.0
13211,145.5,72.0
13212,123.0,67.0
13214,93.5,59.0
13218,112.6,64.0
13219,157.6,60.0
13220,126.0,65.0
13221,105.0,66.0
13223,199.4,71.5
13225,146.0,66.0
13227,175.6,61.5
13228,108.0,60.0
13231,144.2,65.0
13234,203.0,66.0
13236,215.0,68.0
13237,127.0,64.0
13238,164.5,66.5
13239,127.0,63.0
13240,145.6,71.5
13249,128.6,65.0
13250,115.0,58.0
13251,124.4,66.0
13253,121.0,63.5
13255,154.0,64.5
13256,121.5,63.0
13257,119.6,63.0
13258,148.5,68.0
13260,149.4,64.0
13261,142.8,62.5
13262,132.5,65.0
13264,113.6,59.0
13266,122.0,66.0
13267,113.6,67.0
13268,142.0,60.0
13269,138.0,65.5
13271,132.0,69.0
13272,118.6,64.5
13274,106.6,61.5
13276,99.0,61.5
13281,115.0,69.0
13282,179.5,67.0
13284,126.2,65.5
13286,164.4,68.0
13288,123.0,64.0
13289,196.2,63.0
13290,138.0,71.5
13291,105.5,67.5
13292,149.0,68.0
13293,152.2,68.0
13299,156.5,71.0
13301,249.0,73.0
13302,148.6,66.5
13303,148.0,67.5
13304,138.2,69.0
13305,153.0,69.0
13307,146.5,69.5
13308,236.6,66.0
13310,151.5,68.0
13311,159.8,69.5
13312,146.8,63.0
13313,234.5,68.0
13315,121.0,67.5
13317,114.0,61.0
13318,85.0,57.0
13319,91.8,63.0
13321,149.5,60.5
13323,120.0,68.0
13328,124.5,67.0
13329,131.5,71.0
13330,146.0,71.0
13332,120.0,67.0
13333,124.5,67.0
13334,149.0,69.0
13335,113.2,65.5
13336,99.0,60.5
13337,118.5,60.5
13338,114.5,64.0
13339,133.8,60.5
13341,117.0,64.0
13342,113.5,61.0
13347,238.2,72.0
13348,120.8,64.5
13350,146.5,63.0
13352,102.0,61.0
13355,206.0,75.0
13357,140.8,65.0
13359,137.2,62.5
13360,168.0,70.0
13363,307.4,69.5
13365,112.5,67.5
13366,199.4,67.0
13367,129.0,75.5
13368,115.0,64.0
13369,124.0,66.0
13373,129.0,66.5
13375,94.8,59.5
13380,97.0,60.0
13383,107.8,60.0
13384,122.6,66.0
13386,165.6,68.0
13388,117.5,66.0
13389,170.6,66.0
13390,146.4,69.5
13391,108.5,64.0
13399,109.4,66.5
13401,95.2,64.0
13405,107.5,64.0
13406,105.0,63.5
13407,91.0,58.0
13410,107.8,59.0
13412,81.0,58.0
13413,148.2,65.0
13419,193.0,65.0
13420,226.4,64.5
13421,204.4,61.0
13425,97.8,62.0
13426,162.2,69.0
13428,98.0,66.5
13430,268.0,63.5
13431,91.2,58.5
13432,155.6,67.0
13433,206.8,73.0
13434,90.8,61.5
13435,152.5,70.5
13436,168.0,62.5
13438,240.0,70.0
13439,119.0,59.0
13440,168.2,66.0
13441,210.5,65.0
13444,129.4,62.5
13446,181.5,63.0
13452,109.0,65.5
13454,168.0,65.5
13460,128.6,64.0
13461,127.6,65.0
13463,108.5,62.0
13464,128.0,68.5
13465,155.0,62.0
13471,123.0,66.5
13472,290.4,73.5
13473,162.4,75.0
13474,151.2,66.0
13475,126.4,68.0
13476,147.0,72.0
13477,205.5,67.0
13478,116.2,64.0
13479,110.2,64.5
13481,110.6,63.5
13482,171.2,66.0
13483,190.8,67.0
13485,257.2,65.0
13486,129.5,64.0
13487,157.4,65.5
13489,103.0,60.0
13491,96.8,64.0
13492,107.6,64.0
13494,158.0,65.0
13496,140.2,65.0
13497,133.0,68.5
13499,154.5,68.5
13500,109.8,61.5
13501,159.8,67.0
13503,107.0,60.0
13506,118.4,63.0
13507,112.4,61.0
13508,134.5,70.5
13510,105.8,63.0
13513,191.5,72.0
13516,126.0,66.0
13517,132.8,68.0
13518,121.5,68.5
13519,89.0,63.5
13523,136.2,66.5
13524,148.5,71.0
13526,168.0,66.5
13527,130.2,66.5
13529,170.6,63.0
13530,98.4,61.0
13531,118.0,61.0
13532,149.4,69.0
13533,166.2,73.0
13534,149.2,61.0
13535,148.8,69.0
13536,109.5,70.0
13538,108.6,61.5
13542,122.6,58.0
13544,115.0,65.0
13545,122.0,65.0
13546,123.0,67.5
13548,113.0,60.5
13549,154.2,72.5
13550,176.2,70.5
13553,132.0,62.5
13555,87.5,58.0
13556,187.5,69.0
13557,152.5,71.5
13558,162.4,72.0
13559,242.8,67.0
13560,127.0,67.5
13561,119.0,68.0
13564,139.0,67.5
13567,152.5,69.5
13569,166.8,74.0
13572,90.6,64.0
13573,115.0,64.0
13576,133.0,65.0
13580,139.0,61.0
13583,113.0,63.5
13584,135.0,67.0
13586,165.0,64.0
13587,128.4,65.0
13589,120.8,64.5
13590,130.4,64.0
13593,144.5,70.0
13596,157.0,67.0
13598,145.5,70.0
13607,232.0,70.0
13608,98.0,64.0
13609,148.6,72.0
13614,134.5,63.5
13617,128.6,61.0
13619,123.5,60.5
13621,122.0,65.5
13623,173.8,68.5
13624,98.8,62.0
13625,109.0,63.5
13630,99.0,63.0
13632,101.5,65.5
13635,97.0,60.0
13636,130.2,67.0
13637,203.0,65.0
13639,118.5,62.0
13642,155.0,63.0
13643,92.6,63.0
13644,182.0,68.0
13645,115.6,63.0
13646,158.8,70.0
13647,238.5,65.0
13648,158.2,68.0
13650,130.5,65.0
13660,121.5,63.0
13664,135.5,73.5
13667,147.5,69.0
13671,157.4,71.0
13672,137.4,63.5
13673,179.5,63.0
13682,164.8,68.5
13688,125.0,67.0
13690,113.4,61.5
13693,144.6,64.5
13695,123.5,63.0
13696,195.0,67.0
13699,194.2,67.0
13700,147.5,69.0
13701,147.0,65.0
13703,179.0,62.0
13705,125.0,57.0
13706,165.2,64.0
13707,231.0,63.0
13709,154.4,66.0
13711,119.0,49.5
13713,111.8,63.0
13714,113.0,61.0
13715,161.4,63.0
13716,221.0,62.5
13717,145.0,66.0
13718,120.8,67.0
13721,159.5,66.0
13746,145.0,69.5
13747,300.0,71.5
13748,193.5,68.5
13754,275.0,70.5
13756,195.0,71.5
13758,90.6,63.0
13762,131.5,62.0
13768,127.2,62.0
13771,133.6,67.0
13777,184.6,66.0
13779,144.5,66.0
13780,126.5,70.0
13781,127.5,64.0
13782,155.2,62.0
13783,114.5,62.0
13785,140.0,65.0
13787,133.8,67.5
13788,117.0,63.0
13789,181.2,72.0
13790,140.0,62.5
13792,105.0,61.0
13796,161.5,64.0
13797,226.0,66.0
13799,168.0,63.0
13800,120.5,68.0
13801,89.5,65.0
13809,226.0,68.0
13811,103.6,62.5
13813,170.0,66.5
13815,141.5,76.0
13818,225.0,64.0
13820,116.6,63.5
13821,139.5,65.0
13826,107.5,58.5
13829,116.6,64.5
13832,96.5,59.5
13833,215.8,70.0
13835,105.4,59.0
13839,143.5,70.5
14338,119.0,67.0
14339,108.8,54.5
14340,100.0,55.0
14342,80.0,58.0
14343,96.2,58.5
14350,138.6,64.5
14352,116.4,57.5
14353,74.0,56.0
14355,107.4,57.5
14356,180.4,63.0
14358,141.6,59.0
14359,86.0,60.5
14361,71.8,58.0
14363,128.4,65.0
14365,117.6,56.0
14377,98.8,60.5
14379,141.6,59.5
14385,156.6,63.0
14387,126.4,57.5
14389,135.8,56.0
14391,120.4,58.5
14394,95.4,60.0
14396,70.6,58.0
14397,222.4,59.0
14398,167.2,64.0
14403,90.8,62.5
14408,186.8,66.0
14410,97.8,58.5
14416,97.0,61.0
14418,117.6,62.5
14419,104.8,59.5
14420,111.6,65.5
14425,121.6,63.0
14426,113.6,64.0
14429,102.8,64.5
14430,149.2,62.5
14435,128.8,66.0
14439,147.8,67.5
14441,157.2,73.0
14442,135.8,63.5
14448,127.0,66.5
14452,186.0,65.0
14455,140.0,64.5
14466,111.2,60.5
14467,177.6,63.5
14469,129.8,63.5
14471,109.6,64.0
14472,167.4,66.0
14473,130.0,62.5
14476,129.0,62.5
14479,100.2,58.0
14482,115.4,58.0
14483,101.8,62.0
14484,142.4,61.0
14487,102.4,59.0
14491,105.8,60.5
14496,97.2,60.0
14497,135.0,64.0
14499,120.6,62.5
14504,94.2,60.5
14505,119.0,61.0
14507,241.0,66.5
14516,91.2,60.5
14517,114.8,60.5
14520,99.4,56.5
14523,82.2,55.5
14524,149.0,62.0
14525,99.0,62.0
14526,154.0,61.0
14527,118.8,59.0
14528,102.4,61.5
14529,117.2,63.0
14532,121.4,61.0
14533,138.4,63.5
14534,142.8,61.0
14536,114.0,58.0
14538,102.2,60.0
14540,82.0,56.0
14541,83.4,57.5
14543,81.4,57.0
14544,121.2,65.0
14546,118.4,48.5
14552,122.4,58.0
14554,103.6,59.0
14555,120.6,61.0
14556,89.6,57.0
14560,101.2,65.0
14563,92.4,61.0
14565,154.0,62.0
14566,101.4,60.0
14569,84.8,65.0
14574,116.8,67.0
14575,137.0,65.5
14576,118.0,62.0
14577,121.6,61.5
14583,96.2,58.0
14585,156.6,60.0
14589,107.6,57.0
14590,75.4,57.0
14591,96.2,61.5
14593,85.0,59.5
14595,184.6,62.0
14596,102.0,66.0
14598,78.2,57.0
14601,135.2,69.0
14604,126.8,62.5
14605,121.8,57.0
14614,86.2,56.0
14624,154.2,68.0
14625,109.4,60.5
14626,120.6,66.0
14627,115.2,62.5
14630,102.6,61.0
14631,112.4,61.5
14635,203.4,60.5
14636,174.2,67.5
14637,129.2,64.0
14639,107.6,64.0
14644,95.4,60.5
14645,109.4,57.0
14646,111.6,60.5
14647,122.0,58.5
14649,79.6,59.0
14656,126.8,64.0
14657,89.8,58.5
14658,77.0,58.0
14659,83.0,60.0
14665,106.0,59.0
14667,67.8,52.5
14668,104.0,60.0
14669,102.2,62.0
14671,88.0,59.0
14673,112.0,65.5
14674,100.4,57.0
14675,108.6,63.0
14677,122.0,48.5
14678,80.4,56.5
14679,95.2,58.5
14680,71.0,57.0
14682,78.8,55.0
14684,121.0,57.5
14686,98.2,57.5
14687,121.6,61.0
14688,167.8,61.0
14689,196.6,70.0
14690,192.2,69.0
14693,81.0,56.5
14695,116.8,61.0
14699,102.6,64.5
14701,107.2,55.5
14702,125.6,57.0
14703,128.6,62.0
14705,100.0,58.5
14710,116.2,64.0
14712,86.0,58.5
14713,97.8,64.0
14715,105.4,60.5
14716,68.4,54.0
14723,131.8,61.5
14724,95.0,59.0
14725,88.8,60.5
14726,99.0,60.0
14727,69.0,53.0
14728,73.0,57.0
14730,111.0,61.0
14732,170.8,64.0
14737,133.8,64.5
14738,69.2,54.0
14743,85.2,53.0
14749,69.2,54.5
14751,168.8,71.0
14753,103.2,59.0
14754,83.0,55.0
14759,76.6,59.0
14762,143.4,60.5
14763,73.6,53.5
14766,62.6,53.0
14768,78.0,56.0
14771,72.4,51.5
14772,95.8,59.0
14774,84.8,56.0
14776,77.2,56.5
14787,152.2,64.0
14788,104.6,59.5
14790,84.8,59.0
14791,106.8,55.5
14803,118.4,63.5
14804,129.8,64.0
14805,141.4,65.0
14808,145.2,66.0
14809,126.8,64.5
14816,77.8,56.0
14819,79.4,59.0
14820,115.2,58.5
14821,91.4,60.5
14827,105.2,65.0
14829,88.6,59.5
14830,112.2,64.5
14831,99.4,63.0
14833,72.0,55.5
14836,82.6,56.0
14838,81.2,60.0
14840,91.4,61.0
14842,66.2,56.5
14845,100.8,57.5
14851,78.0,57.5
14856,73.4,57.5
14861,86.0,60.0
14863,102.6,60.0
14872,114.0,60.0
14873,71.0,55.0
14876,82.4,62.5
14879,141.2,63.5
14886,71.4,56.0
14890,169.0,59.0
14891,193.6,63.5
14892,153.8,60.0
14893,49.0,47.5
14894,180.2,64.0
14896,185.2,62.0
14897,153.4,61.0
14898,95.6,58.5
15361,88.6,60.5
15362,74.2,54.0
15363,129.6,62.0
15364,111.2,59.5
15365,76.8,56.0
15367,108.4,61.0
15368,134.6,59.0
15369,83.0,58.0
15372,114.6,59.5
15373,106.2,57.5
15374,79.0,57.5
15376,123.8,61.5
15377,101.0,58.0
15381,117.0,57.0
15382,100.2,58.0
15385,101.0,59.5
15388,159.8,61.0
15389,79.4,58.5
15390,182.4,67.5
15391,95.4,60.5
15392,111.2,61.0
15393,84.4,56.0
15394,123.8,61.5
15395,169.4,64.0
15398,119.8,59.5
15399,56.4,54.5
15400,107.4,62.5
15404,84.6,58.0
15405,76.4,56.0
15406,93.6,55.5
15407,146.8,60.5
15409,128.2,56.0
15411,82.0,59.0
15413,128.2,59.0
15414,85.4,58.5
15415,130.8,62.0
15417,143.2,60.5
15418,67.4,57.0
15419,102.8,54.5
15420,106.4,63.0
15421,128.4,57.5
15422,70.4,56.0
15423,149.4,61.0
15427,109.0,59.0
15430,105.0,60.0
15431,78.4,55.0
15432,75.0,55.5
15433,168.0,63.5
15434,64.6,55.5
15436,89.6,55.5
15437,108.4,59.5
15439,98.2,62.5
15440,89.6,57.5
15442,136.6,59.0
15444,72.0,55.0
15445,76.8,55.5
15446,94.0,57.5
15447,72.2,55.5
15448,92.6,67.5
15454,86.8,61.0
15455,94.0,61.5
15456,114.8,59.0
15459,154.4,62.0
15460,106.8,64.0
15461,120.6,61.5
15462,120.4,65.0
15463,94.6,63.0
15464,115.4,63.0
15465,117.4,67.0
15466,97.2,61.0
15467,151.4,61.0
15468,130.4,60.5
15470,124.2,64.5
15471,149.0,59.5
15472,135.6,63.0
15473,125.6,63.0
15474,107.2,62.0
15475,135.2,62.5
15476,101.4,62.0
15477,117.6,59.5
15478,216.8,66.0
15480,109.2,60.0
15482,155.2,62.0
15483,124.2,67.0
15484,104.0,61.0
15485,120.4,63.5
15489,123.0,66.5
15490,140.2,66.0
15491,166.2,63.0
15492,206.0,65.5
15493,118.2,62.0
15494,170.4,65.0
15497,86.4,60.0
15498,145.0,63.0
15499,105.2,62.0
15501,136.8,62.0
15502,111.0,59.5
15503,137.8,64.0
15504,132.0,61.5
15505,161.6,65.5
15506,101.0,59.0
15513,165.0,60.0
15514,133.4,63.5
15520,102.4,63.0
15523,131.2,65.0
15524,137.6,68.0
15525,110.8,61.0
15529,116.2,65.5
15531,85.6,61.0
15534,118.4,61.5
15540,149.4,65.5
15542,124.8,64.5
15550,102.2,55.5
15551,107.0,60.0
15553,127.2,64.5
15554,110.4,61.5
15555,112.2,60.5
15556,86.8,60.0
15557,113.8,65.5
15558,132.6,64.5
15559,72.4,54.0
15561,119.6,66.0
15562,75.4,60.0
15563,120.8,58.5
15564,156.2,62.0
15565,123.2,62.0
15566,125.6,64.5
15567,148.8,63.0
15568,93.4,61.5
15569,107.0,61.0
15571,110.2,63.5
15572,144.4,60.5
15573,71.4,56.0
15574,153.4,62.0
15575,72.0,52.5
15580,59.0,53.0
15581,99.8,60.5
15582,87.6,58.5
15583,98.8,62.0
15584,224.2,68.0
15585,78.0,56.0
15586,141.8,64.0
15588,107.2,63.0
15589,152.0,62.0
15590,129.6,60.5
15591,125.8,57.0
15593,68.0,54.0
15594,107.0,61.5
15595,114.4,57.5
15599,112.8,59.5
15603,80.4,57.5
15606,128.2,63.0
15608,123.6,63.0
15611,89.0,58.5
15612,73.0,57.0
15617,166.4,68.0
15619,92.2,60.5
15626,101.2,57.0
15627,99.4,56.5
15628,122.2,62.5
15629,105.8,64.5
15630,70.0,54.5
15633,115.2,62.0
15634,103.0,60.0
15635,96.6,63.0
15636,152.0,60.0
15640,90.8,60.5
15641,86.8,60.0
15642,80.8,57.5
15643,109.6,60.5
15644,94.4,56.0
15645,96.8,60.0
15646,77.4,51.0
15647,151.2,61.5
15648,73.2,57.5
15652,91.4,61.0
15653,119.8,64.5
15654,117.0,62.0
15657,143.8,64.5
15660,118.8,65.0
15661,135.0,63.0
15662,121.8,62.0
15663,139.2,65.0
15665,214.6,65.0
15666,109.0,65.0
15670,177.0,64.5
15672,106.4,62.0
15673,151.2,61.0
15676,110.6,64.0
15677,120.6,61.5
15678,96.6,60.0
15679,107.0,59.0
15680,101.4,61.0
15682,154.2,64.0
15684,116.8,65.0
15685,109.2,63.0
15686,126.4,49.5
15689,137.8,61.0
15690,172.2,65.5
15691,169.0,62.0
15693,92.8,56.0
15694,96.0,61.5
15696,123.6,65.0
15698,122.6,60.5
15699,105.6,62.0
15702,147.2,63.5
15704,145.8,65.0
15705,107.0,63.0
15706,107.4,60.0
15707,162.4,67.0
15711,167.2,66.0
15712,124.4,62.5
15713,159.2,66.5
15714,130.2,64.0
15715,114.6,64.0
15720,174.4,66.0
15725,107.2,58.0
15727,87.8,59.0
15728,109.2,66.0
15732,103.8,65.0
15733,95.0,61.0
15735,125.8,64.5
15738,153.6,61.5
15739,86.0,54.0
15744,96.2,64.5
15745,120.8,63.0
15746,89.6,64.0
15747,122.8,60.0
15749,145.2,64.5
15750,96.2,60.5
15753,133.6,64.0
15755,83.2,58.0
15756,120.0,58.5
15758,107.4,57.5
15762,98.8,61.0
15763,144.6,61.0
15770,143.8,66.0
15772,159.6,62.0
15774,94.4,59.5
15777,92.0,60.5
15778,116.0,59.5
15779,180.6,65.5
15782,72.4,58.0
15785,107.8,59.0
15786,83.2,63.0
15788,86.6,63.5
15789,91.6,59.0
15790,113.2,62.5
15792,103.8,60.0
15793,84.0,57.0
15794,110.8,65.0
15795,100.2,59.5
15802,107.6,59.0
15804,119.8,60.5
15805,157.8,67.0
15807,177.2,67.5
15809,107.2,59.5
15810,120.2,67.0
15811,91.6,58.0
15812,133.4,63.0
15813,72.8,55.0
15814,106.0,61.5
15815,114.8,64.0
15816,93.0,56.0
15821,155.8,61.0
15823,106.4,62.0
15828,123.2,60.0
15829,84.4,60.5
15830,64.4,56.0
15831,114.6,60.5
15832,99.8,59.0
15833,83.2,57.0
15834,99.2,58.5
15836,91.8,61.5
15837,120.6,60.0
15838,136.2,58.0
15839,127.8,59.0
15840,98.0,57.0
15841,79.8,55.0
15842,77.6,56.5
15844,83.8,57.0
15846,93.2,61.0
15847,100.0,56.0
15848,93.8,55.5
15849,106.0,56.5
15850,127.6,59.0
15852,129.4,57.0
15854,86.4,57.0
15856,116.0,60.5
15857,119.6,58.0
15858,120.2,60.5
15860,126.0,57.0
15864,80.0,59.5
15865,96.4,62.5
15869,101.4,54.0
15870,108.8,62.0
15872,83.0,59.5
